년,월,설화명곡,화원,대곡,진천,월배,상인,월촌,송현,서부정류장,대명,안지랑,현충로,영대병원,교대,명덕1,반월당1,중앙로,대구역,칠성시장,신천,동대구역,동구청,아양교,동촌,해안,방촌,용계,율하,신기,반야월,각산,안심,문양,다사,대실,강창,계명대,성서산업단지,이곡,용산,죽전,감삼,두류,내당,반고개,청라언덕2,반월당2,경대병원,대구은행,범어,수성구청,만촌,담티,연호,대공원,고산,신매,사월,정평,임당,영남대,칠곡경대병원,학정,팔거,동천,칠곡운암,구암,태전,매천,매천시장,팔달,공단,만평,팔달시장,원대,북구청,달성공원,서문시장,청라언덕3,남산,명덕3,건들바위,대봉교,수성시장,수성구민운동장,어린이세상,황금,수성못,지산,범물,용지
2008,12,0,0,276281,136473,132986,374165,133835,132561,286309,99235,120669,105528,188902,129841,184721,151155,646870,320857,160200,133260,357017,137599,166998,48376,93741,99281,68272,55633,117760,83372,120233,160996,65323,52261,121000,125843,206025,178341,139110,250580,160313,207677,228054,126328,148557,189052,583030,157093,182075,186046,132803,125712,92292,17001,13778,73351,211980,240118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,01,0,0,247185,124911,119129,342358,109679,118028,270727,90820,109986,93312,162243,109463,153569,144043,625385,304215,148567,113179,344667,114721,145074,41293,82817,88006,55221,54006,103933,61158,107442,120911,57182,44985,107849,98362,153833,154871,117768,218848,135139,178620,198716,112363,124115,162926,570269,135835,157381,165441,123453,109834,71302,15407,11919,64510,186858,197474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,02,0,0,247031,122816,118171,345032,110181,114966,266872,88515,109772,93201,165600,106440,153465,145053,626081,285699,138826,115625,331276,117652,149585,41543,82620,86854,56218,55481,103866,58876,107596,124048,60903,46099,112937,102067,168212,162450,123245,221863,138756,186823,206850,115788,127619,166999,584283,140520,162503,171835,130592,112598,77187,16046,11766,66097,191550,214632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,03,0,0,286438,138727,136716,387553,140944,132922,299688,99531,126183,110567,222171,143378,197009,158268,633954,326579,167826,146194,351784,149267,179702,45751,95930,102100,70936,65044,122231,97256,119519,224386,75189,55819,134068,151802,291784,179839,148799,263855,158828,230956,238170,138467,158454,206768,610413,168111,194671,191821,154913,132539,115770,18557,14783,75605,214067,331860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,04,0,0,283298,140524,134588,376813,138536,132778,299844,98820,125995,110792,220615,144582,195448,153280,571966,326258,167255,143965,354609,145617,184316,48784,95384,100440,70462,63478,121985,95763,117161,207066,73982,55517,132867,155916,273145,178010,147243,262324,162595,229885,256698,139896,160673,213603,577295,169087,196569,195207,154595,133122,112789,18792,18993,79037,210894,319253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,05,0,0,291674,143678,137028,391153,138263,135836,314404,103304,126767,109556,212167,144169,197279,156759,657597,346399,167254,143484,378845,144248,189552,49299,96939,101513,70509,66261,124231,96512,119811,207168,74200,58397,133669,152958,258169,181776,148367,267114,164788,231873,259126,139008,157508,212506,616543,163880,191117,186064,153877,130025,106901,18418,17758,78015,209031,316325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,06,0,0,267620,134846,129234,356038,129047,130463,282626,98288,120771,106033,198492,137189,187918,148089,562738,306415,157253,132993,336271,137541,173088,44558,90086,93913,67570,62141,117731,79339,112906,175947,71314,57932,129166,140265,227835,170098,136650,247592,149884,217511,228823,131627,149686,202250,542351,160694,183464,181318,148240,120872,100331,17977,16112,74196,196733,264036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,07,0,0,269824,137999,130790,364066,123386,131072,285804,98509,121856,103426,185627,128103,182454,153854,645260,314217,156671,125489,338703,129927,168790,41472,88495,92846,63431,63086,117160,64795,113872,136300,72932,59743,128910,121328,178185,174477,134631,246401,147792,215544,231932,130996,143374,199187,592962,156860,179279,179863,150960,121589,86900,17946,16075,77192,198573,234118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,08,0,0,260563,133921,125235,344918,113510,123943,288035,91633,114543,96977,174004,120074,167384,145069,622453,307166,148790,118289,357773,120766,162607,39717,84572,89112,60609,60596,110226,61829,107256,131406,72569,57191,121617,110162,166650,167409,124759,231063,140070,200925,225110,121988,134739,181531,558781,146422,168048,169380,141390,114505,80284,17266,16170,74313,185350,220711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,09,0,0,268639,135971,128494,345566,127930,124708,277907,90602,118041,103558,197548,136620,188172,145660,528370,308390,161305,133455,321699,134519,172111,41592,88136,93532,65082,62991,115760,90792,111897,196864,70860,64505,131947,149318,251944,170470,136687,241920,148589,221168,231574,131702,148916,202174,542556,160914,187173,183541,148392,123978,103221,17536,16194,78942,193846,303775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,10,0,0,270558,136260,127334,347584,125832,124372,286033,89701,118583,104806,188479,130059,178915,142335,546231,302964,149853,130884,354336,130596,174168,50683,90276,94298,66533,65981,117232,86446,111411,189194,69598,64458,131270,140690,233894,172051,137752,236848,149795,213717,226306,129528,145409,195726,542000,155214,182911,180171,138811,121548,96945,16383,15796,74919,191207,291130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,11,0,0,260406,132842,122964,338262,121405,119954,269311,87404,113110,98637,182451,125479,176688,145176,529147,287662,145995,126525,329101,124207,165426,44433,86087,89430,63642,67903,112259,85014,106587,187545,61003,62307,124983,141333,234441,169008,133316,233035,149074,210474,212247,127584,144783,189504,525267,154222,179069,181858,129887,120627,96851,15271,14999,72170,185120,286632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,12,0,0,271840,139687,132321,368946,127228,126755,282314,92048,120472,102320,182279,131998,182018,157480,648484,311724,150367,125842,350185,129533,170776,44248,90349,94289,67928,71809,119109,71847,115168,170756,65411,66907,133072,135274,213742,182276,139663,248160,154509,217558,229699,134259,147816,194457,591237,160042,187766,191208,134370,126772,97244,16111,16196,76345,198976,263725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,01,0,0,256703,134189,125749,357527,111907,120266,275099,90307,116836,96370,170623,115653,165676,161368,648342,307478,145319,116697,352050,116736,157118,39989,83656,87822,60263,68003,109310,56557,109597,132814,65426,63319,125004,111039,171008,176411,129295,230115,148463,199761,217532,129791,134161,181463,609489,151501,172494,187083,130942,116596,76202,14652,13673,72123,189365,225345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,02,0,0,237897,122827,114138,332209,106314,109627,258914,80814,105279,89468,153719,101539,145493,147754,615928,279348,134561,106924,330918,109021,146829,35121,77834,80965,55605,63253,102616,53327,100119,127189,54807,58025,114298,101967,163419,155954,120288,212037,127979,182032,195633,114861,118232,162103,563448,133860,157023,177994,117607,106768,71497,13887,11708,65084,172053,210448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,03,0,0,287319,146932,136679,389106,139653,132615,297825,95480,130561,111168,224017,145141,201194,171469,634575,323794,161371,145722,362099,148229,186877,45416,95351,99352,73171,79658,125936,97058,121943,241822,71984,71323,141369,166488,316166,187664,156432,273637,165378,238718,243746,148116,163795,207101,622108,175083,207573,235043,151911,136015,123276,16737,14824,81797,209961,349720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,04,0,0,284885,142623,131667,368649,141395,128588,295850,93408,127961,108934,215610,140834,194537,164567,562098,317421,161105,142421,349050,143297,187710,44813,95267,96258,72381,77899,123914,93583,116445,221255,76827,71680,138333,165321,290526,182652,149222,266670,159208,232565,257640,143815,159235,208634,578517,172520,205421,229569,144627,132265,115847,18805,19002,80598,201559,328843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,05,0,0,293468,148872,134488,387450,151588,133041,312266,96084,134277,108783,211011,140359,197483,169061,632711,341750,163523,142982,388980,139589,197692,48991,97099,99329,74500,80897,130089,92845,121887,228609,77553,73346,143002,163910,285090,191225,153804,277528,168982,235640,269932,147808,160285,219569,627441,170571,204426,230027,145677,136174,111609,18310,20292,86601,207992,343055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,06,0,0,274515,138665,127081,358524,145957,126958,280913,92213,121833,102119,189260,131185,187937,157730,554892,306632,153503,136002,338660,134748,177696,42648,88581,92467,68230,76855,131507,76866,114751,188049,73886,70636,137690,148706,245421,177637,143126,256190,153037,220978,247049,135718,148993,206276,553978,165778,197101,220016,138267,125305,102289,17149,17315,75433,193353,286754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,07,0,0,275401,140797,126180,365288,144679,126592,280533,93159,120681,97163,175099,122580,182663,165135,638990,301385,150995,127446,348901,125892,171786,40319,87598,91349,65197,124631,128686,63904,119044,146118,75172,69007,135397,125442,186516,179503,137266,253622,145879,215518,233198,130329,138952,197273,581223,161555,189179,215775,137977,122298,86982,17445,15917,75355,193823,239221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,08,0,0,259598,132553,119320,342943,134071,118429,272888,88080,112281,91062,165506,118561,166294,159437,622973,295110,142174,119754,350605,116065,162264,38183,80457,84660,59940,116090,120729,61600,109773,142318,76661,63534,126377,114369,172361,167404,125931,237381,135439,202796,229556,123797,129673,179419,547729,153230,173862,201552,128318,114734,81200,16577,17462,70690,179627,231664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,09,0,0,257828,133034,120801,338398,139662,116959,267623,86026,113000,94724,177099,123619,168026,148488,550984,296878,151462,128285,327491,122204,164876,38893,82026,86451,62366,104234,125558,79738,108574,194550,68006,64928,125629,140813,227496,159413,128772,236530,135712,204419,218116,123933,133981,188716,522357,150254,179664,197211,125366,114686,91562,15946,14818,70015,175525,278302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,0,0,284117,147166,133320,376439,153865,128491,295601,96112,124777,106521,200873,140843,190388,162204,573117,317285,156282,147147,371831,135614,190594,65036,95327,96001,69986,107293,139517,92120,122434,215449,78331,72300,144295,161419,265959,187003,145688,271905,162929,227166,259689,142855,154440,212320,563682,169525,205314,227108,137216,131269,105415,17664,16983,78295,197043,313542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,11,0,0,279738,146323,129260,370705,150021,126842,285389,93958,121904,101927,197392,133163,184322,160889,566930,303251,157188,143245,358720,133508,184758,46924,88746,93833,67795,103672,136085,93312,118588,216436,69849,68480,140619,160923,271434,182597,142709,262860,157918,223127,238997,138824,149353,210525,566585,167963,203041,225615,134975,132324,102835,16868,14709,75546,192764,313238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,0,0,289904,154257,135998,399573,157315,133200,288240,100120,128394,106636,195339,132365,188721,173921,669096,321279,157738,143027,380915,134947,182615,47737,91883,99041,72404,119135,141973,81382,128556,190506,70813,70421,150942,151086,240109,194014,148367,274814,164249,227575,254221,144431,149706,209078,613353,175678,214168,237739,137956,139376,101154,16804,13899,79809,205570,292124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,01,0,0,268476,144419,125430,378857,145249,125246,276344,97834,121981,98755,175752,117858,172383,178920,652961,320551,153606,126401,366111,118135,159252,42795,82569,91234,62971,111884,127819,60243,116206,140212,65701,63677,135132,118329,179447,179117,132072,247339,147917,204183,235403,133449,133518,195237,624001,160282,192704,220459,132005,126227,77410,14965,12622,74172,188958,240925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,02,0,0,254492,132750,114800,361643,131732,115320,266648,88584,113946,92570,161141,102840,149514,158266,642385,286999,130485,116930,364979,109256,154605,38523,76100,85870,56901,106183,119442,56064,109380,134644,64484,58513,126665,104193,168664,165981,123926,226907,138118,185260,222311,122169,121778,167022,590602,141549,175871,204372,123883,120374,75666,15206,11826,69918,179726,232435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,03,0,0,301939,156275,138086,410709,165379,135988,300581,102227,135991,115043,234499,147453,205608,184665,652237,333541,169384,159804,377327,147819,191780,46328,93367,103426,74983,115866,147390,100792,129372,251903,80947,72066,153674,175722,317886,194496,157707,285038,167507,239043,266564,150401,162150,222111,647580,182097,223818,249775,160499,147179,123943,18516,15793,83619,209269,371921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,04,0,0,294588,153452,133140,395613,162568,132515,297263,102451,130156,112914,224141,145010,198993,176851,585888,331282,163855,160153,383448,141941,191516,50863,92407,104212,73117,110373,142876,95310,124784,223487,81479,70531,150594,171994,289586,187166,152402,279819,168936,231905,270375,147115,157373,219874,597721,178209,220884,247817,155087,147391,118672,19370,17070,81698,204261,349483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,05,0,0,304644,157417,138452,413099,164995,134234,305910,109012,132534,112704,220148,148514,205292,179671,645786,345653,162876,160863,403170,140197,194998,50460,92906,106682,71617,116267,145213,96977,125899,234280,80749,71504,152048,173412,285775,193022,156454,285007,173045,232467,274452,148250,157249,220108,632059,169343,214153,243844,152722,144875,110353,20090,19801,84816,205603,350003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,06,0,0,279119,148939,127515,374304,156278,125546,276072,105551,124062,108053,200309,136173,189232,166750,566704,305689,152131,151574,360946,133362,176615,44341,86407,98320,67070,107913,137810,79660,118826,192744,79422,68298,144355,154694,241409,178857,142216,266019,156773,215525,241952,136469,145563,208771,553629,162278,204324,231314,148325,130968,103191,18834,16410,77092,189820,293469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,07,0,0,280060,151352,126811,381162,150955,126790,277637,105205,121494,102492,181803,126717,180090,175572,662481,311748,151216,142538,367717,126150,171899,41086,84968,95134,63964,115949,135365,65166,118868,151564,78791,68405,142107,129563,188841,178734,137215,261328,149433,211021,237290,129224,134631,199308,600828,159665,193772,224780,145998,128538,89380,18687,17078,77278,191360,253617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,08,0,0,281953,150384,125493,388306,148343,128590,288409,103303,122552,101731,183706,129578,174602,195199,650612,329063,155179,146159,396249,127849,173116,42820,86251,93789,62978,135917,134265,67057,116497,159636,79673,67366,141339,123883,181554,178244,137593,262499,154465,209664,253712,130880,134612,198979,697078,162370,202575,234756,148656,132843,92090,19436,35656,115531,206116,263160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,09,0,0,283021,153327,124862,377000,152463,127164,283116,101256,121688,103469,193491,136024,180781,181985,574338,316269,159511,153762,375479,133607,178757,45475,88834,98801,65557,124569,139355,90757,118386,224988,76637,67562,142318,160635,254816,174850,142727,263238,157928,215602,237065,134463,143445,202976,651561,164811,206830,230289,144661,133682,104233,18316,29898,104981,200697,320489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10,0,0,296288,164843,129909,395724,160612,131728,301755,109789,127871,108570,202122,144764,189204,186831,581759,323329,157738,160137,399542,140089,193089,52482,91896,107377,70546,118924,144110,92415,123682,223854,84685,71392,154829,167272,260189,188950,147792,281961,173091,224242,257351,144079,150263,215806,633639,168201,214569,234477,144350,140276,108651,18886,23581,80260,202057,323440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11,0,0,297005,166925,127416,392521,158873,130472,289360,108863,128468,107959,202046,145310,187572,191107,575455,311852,158561,159162,382599,139847,189519,48750,89738,105757,69151,117286,142879,96169,123015,228856,77214,69524,158112,171682,272549,187861,147972,277763,171905,223767,249059,142362,149916,209385,640877,168649,215989,239915,137118,142976,109050,18226,21021,79712,198253,330983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,12,0,0,295827,170360,132276,411756,162852,132551,293985,111308,133804,110394,190799,142627,186087,205651,675287,322521,159184,155820,396575,140713,185712,47333,91156,106321,70345,125385,145019,79501,128259,197829,75400,70029,164720,157091,241735,191269,148513,278468,176793,222962,256983,145909,148892,213788,699618,171410,216943,248498,137137,143868,100788,17375,20016,80949,204153,297903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,0,0,271818,159808,122034,384349,143685,120635,277785,104865,124645,101541,170896,126534,161591,205009,649753,311044,152321,138510,386224,123258,164467,41401,83030,95061,60230,115847,130711,61376,117477,150850,67866,64087,149923,115521,177941,172574,131867,246154,153644,200239,235014,130114,129459,192168,686771,156853,185922,228962,128776,128282,77914,15955,16716,74722,189544,248254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,02,0,0,268019,155424,118988,380442,143304,118844,272204,106551,122290,100882,174321,120782,159098,202698,641459,294851,140100,135732,375731,122641,163543,42293,80080,93684,58396,113237,126619,61339,114474,152329,69012,62905,152374,114276,185201,175372,131824,245678,159149,200838,236516,131170,128694,180693,673171,155767,183032,233930,132125,128370,82328,16715,17102,75037,188514,249335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,03,0,0,301798,172564,134357,413932,170801,132749,300910,112081,137378,115736,229751,153739,198486,213497,644331,329029,167055,167177,395585,151445,192802,48924,92581,108084,73961,124377,145819,99248,126815,262029,81485,72338,171995,176356,320337,189816,155521,290553,179184,235871,267058,150172,156835,215866,703959,180619,215548,260117,152638,149687,122159,20170,23249,82542,207957,368940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,04,0,0,296007,167161,129478,393084,162756,127947,295688,109749,130555,112526,216357,148552,188510,201593,576740,324411,162381,164340,387813,144551,193356,51020,91119,107080,72649,121019,142905,96402,123507,236887,85792,70889,172375,168562,291911,182737,151781,284618,175478,231178,277936,148008,154677,214801,653965,178374,215400,254337,148092,146683,115227,21027,27770,82590,205283,342760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,05,0,0,315583,178931,138023,431024,174328,135119,315621,116424,139376,117219,229013,156286,197251,211175,656389,345576,167185,170861,403364,151113,206031,50024,96973,110763,75736,138349,150586,103632,132767,262514,86007,75468,185097,181041,312411,191710,160431,305329,182772,247638,286520,153342,159328,231379,717524,182356,224257,261736,152869,152956,121424,22762,29052,86924,220572,360039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,06,0,0,290396,165544,128759,388940,159634,128020,289625,108810,129656,110376,200065,143125,183399,194138,571246,319690,157176,157455,378307,141266,186251,48058,88810,104225,70027,125241,139586,82171,122414,210748,84913,70961,173748,154264,252757,179742,145730,276976,176415,226985,257591,146460,147712,216040,633046,171101,208613,244208,145731,140076,106704,21523,28338,80266,200998,291723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,07,0,0,284776,165338,126675,395854,155969,127688,282995,111291,126374,106909,182398,136987,174304,203609,638133,317433,155410,148010,370134,132466,177410,44530,88107,100418,66780,132012,136912,67602,126912,165783,85216,69594,173258,130767,198488,176280,142198,270158,160924,222561,250795,137058,138902,201030,676038,167877,200433,242377,145470,136811,94689,20370,27005,77994,195781,257410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,08,0,0,271300,156563,120500,371395,144141,119936,273588,105912,119077,100309,176102,132337,162495,195556,609336,296709,146254,136204,370483,123279,168523,41035,80795,94576,61618,121858,129228,61828,117993,160291,83670,64309,163360,115802,179697,162175,131949,248790,151741,206460,234985,129154,129335,182730,638603,154581,190734,226229,139628,127590,89817,19611,26506,72412,184397,243637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,09,0,0,279023,162135,124952,376988,154713,123751,278881,103878,124396,105914,198019,140320,173772,190248,544774,311648,167168,151412,366976,134379,178288,43982,85154,99544,64807,120403,134510,79968,119354,231251,78420,68640,171065,158435,267466,168671,141477,265292,162980,224790,243614,139043,144656,211681,641961,166372,209189,239417,146545,139246,110347,20811,25418,78551,201876,268985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,10,0,0,304598,172694,134322,410697,162015,132063,303982,112722,132998,112912,210098,148699,182363,202072,607149,321204,158500,159480,396882,140981,195025,53443,92014,108303,70011,131666,139618,70633,126651,228181,89706,72380,185847,162601,272992,181914,151005,290228,182770,235287,267360,151748,154001,226260,713553,185749,231631,269828,158669,157255,123775,23057,34509,89863,236998,172625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,11,0,0,311664,175338,134794,413954,163366,132588,298517,113108,139573,112632,209647,147503,185925,207219,619771,321807,160573,160504,395412,141305,192851,49460,91022,105602,70591,143158,137652,72183,127095,243383,81464,70256,183884,168211,296814,186575,151928,293483,185551,238229,262461,150890,153067,234241,734043,186855,236315,281570,154129,164358,127827,22222,26344,90029,233284,171038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,12,0,0,319738,183614,139727,440410,170435,137112,307346,116612,147358,114426,198311,146006,182536,221635,706985,345190,159819,159837,438532,141208,188746,49237,94052,108437,73934,147469,138638,69869,134942,200838,78976,73139,195421,155679,257594,201476,159217,297601,195691,241074,274391,154022,152384,228260,798007,191365,240115,294977,157801,164741,119304,21997,24408,92036,242295,172103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,01,0,0,303626,177369,135247,414971,159452,131942,297752,119495,145283,109093,191292,141432,174700,229288,674806,325765,157811,151244,405140,132481,177978,45064,89495,100340,65729,131033,132917,59672,124866,162835,76521,67490,183041,124772,206614,190527,141751,265776,179663,229719,265429,147093,143690,220726,793521,186091,223379,286194,155481,150695,94795,20863,21390,84297,224907,156736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,02,0,0,279161,158547,121242,380120,141409,117675,277663,105531,129778,98873,168939,121262,150447,201992,651793,298875,140406,133855,387546,118278,162272,40630,81095,89051,57961,120297,119424,54426,111880,152374,64263,61524,165606,107386,181835,168042,128532,240088,156650,203381,229810,128029,124680,190096,726980,160468,196807,244848,139914,136045,87201,18742,18826,75907,201594,142304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,03,0,0,324788,183269,142757,430338,173768,138347,319865,119554,152696,121406,234660,156706,194625,225823,661785,339750,166814,171564,419575,149951,204937,52606,95355,108066,76665,136628,144184,73081,131172,266477,95584,74573,196446,176235,324362,195390,160056,303247,191469,254139,294668,159296,164158,241622,815012,196441,243992,291335,172010,172473,144001,23827,26592,92567,245488,180158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,04,0,0,316343,177779,140603,410564,171810,134400,307012,115504,148058,118810,229805,157041,191279,214158,581705,328556,164913,168402,395584,146913,200237,51247,93423,106676,75248,127626,141465,72396,127496,250056,89715,73006,192317,179976,307409,191979,156347,298457,186984,250023,297356,158864,162610,235421,738057,200967,247430,294463,170453,169439,138852,24455,24388,92254,237543,172803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,05,0,0,336860,194163,146634,440630,176620,140021,324657,124526,155995,122784,234075,159383,198483,227203,659942,346769,167466,170196,426133,152009,209726,54090,99434,111023,77205,139102,146484,75546,133301,267330,94105,75894,201862,189109,320556,196726,164333,312259,194639,250030,308472,161563,168378,249221,825011,203898,251342,296157,173949,174522,140560,26450,27181,95903,250210,177446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,06,0,0,298523,179511,130888,388677,159938,127367,297396,114315,141840,112804,200392,140367,181551,204650,587323,313453,153961,150694,387258,136980,184940,48547,90716,100906,68454,128435,132805,65540,120358,207161,89978,69174,181533,155521,250588,179596,145372,282475,169839,220460,264716,143320,148529,223964,710559,181999,223192,257767,153130,148384,117119,23738,21898,83805,216914,150276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,07,0,0,307408,188118,134470,401096,160909,130573,294840,121161,144702,111842,187252,137201,184637,219121,648746,312634,155138,147312,385284,131625,183241,46951,90871,99556,67667,132035,133284,62234,125252,167308,91715,71522,185837,133315,202979,180240,143102,274828,166475,225698,274825,139678,145465,220994,765989,186860,221040,267448,155981,148034,103205,23254,23508,84449,219703,149391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
